iter	Passed	Remaining
657	11324	5885
658	11343	5869
659	11357	5850
660	11372	5832
661	11386	5813
662	11401	5795
663	11418	5777
664	11434	5760
665	11448	5741
666	11463	5723
667	11478	5704
668	11494	5687
669	11510	5669
670	11524	5650
671	11539	5632
672	11557	5615
673	11575	5598
674	11593	5582
675	11607	5563
676	11623	5545
677	11639	5527
678	11653	5509
679	11667	5490
680	11682	5472
681	11697	5454
682	11710	5434
683	11724	5416
684	11741	5399
685	11756	5381
686	11772	5363
687	11786	5344
688	11807	5329
689	11827	5313
690	11845	5297
691	11859	5278
692	11874	5260
693	11889	5242
694	11903	5223
695	11917	5205
696	11932	5187
697	11949	5170
698	11964	5152
699	11980	5134
700	11995	5116
701	12010	5098
702	12027	5081
703	12043	5063
704	12063	5047
705	12084	5032
706	12102	5015
707	12116	4997
708	12132	4979
709	12146	4961
710	12161	4943
711	12176	4925
712	12192	4907
713	12206	4889
714	12221	4871
715	12234	4852
716	12249	4834
717	12263	4816
718	12280	4799
719	12299	4783
720	12318	4766
721	12339	4751
722	12355	4733
723	12372	4716
724	12385	4698
725	12400	4679
726	12414	4661
727	12429	4643
728	12442	4625
729	12457	4607
730	12471	4589
731	12484	4571
732	12498	4552
733	12512	4534
734	12525	4516
735	12539	4497
736	12558	4481
737	12575	4464
738	12598	4449
739	12619	4433
740	12639	4417
741	12665	4404
742	12694	4390
743	12724	4378
744	12752	4364
745	12775	4349
746	12794	4333
747	12815	4317
748	12832	4300
749	12846	4282
750	12860	4263
751	12876	4246
752	12891	4228
753	12906	4210
754	12922	4193
755	12937	4175
756	12952	4157
757	12967	4140
758	12982	4122
759	12997	4104
760	13011	4086
761	13028	4069
762	13047	4052
763	13065	4036
764	13082	4018
765	13098	4001
766	13113	3983
767	13128	3965
768	13143	3948
769	13158	3930
770	13173	3912
771	13187	3894
772	13203	3877
773	13216	3859
774	13231	3841
775	13246	3823
776	13262	3806
777	13279	3789
778	13301	3773
779	13321	3757
780	13339	3740
781	13353	3722
782	13377	3707
783	13403	3692
784	13423	3676
785	13441	3659
786	13461	3643
787	13480	3626
788	13510	3613
789	13544	3600
790	13577	3587
791	13602	3572
792	13619	3555
793	13633	3537
794	13649	3519
795	13664	3501
796	13678	3484
797	13693	3466
798	13707	3448
799	13722	3430
800	13737	3412
801	13753	3395
802	13769	3377
803	13788	3361
804	13806	3344
805	13826	3328
806	13844	3311
807	13859	3293
808	13872	3275
809	13887	3257
810	13902	3239
811	13916	3222
812	13933	3204
813	13946	3186
814	13962	3169
815	13977	3151
816	13991	3133
817	14008	3116
818	14023	3099
819	14041	3082
820	14066	3066
821	14085	3050
822	14101	3032
823	14114	3014
824	14129	2997
825	14145	2979
826	14162	2962
827	14175	2944
828	14189	2926
829	14204	2909
830	14225	2892
831	14244	2876
832	14262	2859
833	14282	2842
834	14303	2826
835	14338	2812
836	14378	2800
837	14409	2785
838	14431	2769
839	14447	2751
840	14463	2734
841	14477	2716
842	14492	2699
843	14507	2681
844	14521	2663
845	14534	2645
846	14552	2628
847	14570	2611
848	14583	2593
849	14600	2576
850	14614	2558
851	14629	2541
852	14644	2523
853	14659	2506
854	14672	2488
855	14687	2470
856	14702	2453
857	14717	2435
858	14730	2417
859	14745	2400
860	14761	2383
861	14777	2365
862	14792	2348
863	14806	2330
864	14819	2312
865	14834	2295
866	14849	2277
867	14865	2260
868	14880	2243
869	14895	2225
870	14914	2208
871	14932	2191
872	14952	2175
873	14970	2158
874	14992	2141
875	15014	2125
876	15032	2108
877	15047	2090
878	15060	2073
879	15076	2055
880	15091	2038
881	15104	2020
882	15118	2003
883	15134	1985
884	15151	1968
885	15165	1951
886	15180	1933
887	15197	1916
888	15212	1899
889	15228	1882
890	15248	1865
891	15268	1848
892	15286	1831
893	15304	1814
894	15322	1797
895	15340	1780
896	15360	1763
897	15377	1746
898	15395	1729
899	15416	1712
900	15433	1695
901	15449	1678
902	15468	1661
903	15485	1644
904	15504	1627
905	15524	1610
906	15541	1593
907	15559	1576
908	15578	1559
909	15592	1542
910	15605	1524
911	15620	1507
912	15635	1489
913	15649	1472
914	15663	1455
915	15677	1437
916	15691	1420
917	15707	1403
918	15723	1385
919	15739	1368
920	15757	1351
921	15775	1334
922	15789	1317
923	15804	1299
924	15818	1282
925	15833	1265
926	15849	1248
927	15864	1230
928	15883	1213
929	15899	1196
930	15917	1179
931	15936	1162
932	15952	1145
933	15971	1128
934	15990	1111
935	16011	1094
936	16030	1077
937	16047	1060
938	16064	1043
939	16081	1026
940	16097	1009
941	16111	991
942	16126	974
943	16139	957
944	16155	940
945	16172	923
946	16187	905
947	16202	888
948	16217	871
949	16233	854
950	16250	837
951	16269	820
952	16286	803
953	16301	786
954	16316	768
955	16334	751
956	16351	734
957	16366	717
958	16381	700
959	16398	683
960	16415	666
961	16433	649
962	16454	632
963	16470	615
964	16491	598
965	16510	581
966	16529	564
967	16542	546
968	16558	529
969	16576	512
970	16594	495
971	16614	478
972	16634	461
973	16650	444
974	16667	427
975	16681	410
976	16695	393
977	16709	375
978	16725	358
979	16742	341
980	16764	324
981	16782	307
982	16799	290
983	16814	273
984	16828	256
985	16842	239
986	16858	222
