iter	Passed	Remaining
814	13508	3066
815	13519	3048
816	13535	3031
817	13548	3014
818	13563	2997
819	13578	2980
820	13592	2963
821	13604	2946
822	13617	2928
823	13629	2911
824	13643	2894
825	13654	2876
826	13665	2858
827	13679	2841
828	13693	2824
829	13705	2807
830	13720	2790
831	13732	2772
832	13743	2755
833	13758	2738
834	13773	2721
835	13794	2706
836	13812	2689
837	13826	2672
838	13837	2655
839	13850	2638
840	13861	2620
841	13872	2603
842	13885	2585
843	13897	2568
844	13910	2551
845	13923	2534
846	13934	2517
847	13947	2500
848	13960	2482
849	13971	2465
850	13985	2448
851	13998	2431
852	14010	2414
853	14027	2398
854	14039	2381
855	14056	2364
856	14070	2347
857	14083	2330
858	14095	2313
859	14109	2296
860	14122	2279
861	14134	2262
862	14146	2245
863	14161	2229
864	14174	2212
865	14187	2195
866	14198	2178
867	14208	2160
868	14220	2143
869	14232	2126
870	14243	2109
871	14254	2092
872	14266	2075
873	14284	2059
874	14301	2043
875	14316	2026
876	14329	2009
877	14340	1992
878	14352	1975
879	14366	1959
880	14379	1942
881	14391	1925
882	14403	1908
883	14415	1891
884	14427	1874
885	14439	1857
886	14452	1841
887	14465	1824
888	14477	1807
889	14490	1790
890	14503	1774
891	14515	1757
892	14533	1741
893	14549	1725
894	14564	1708
895	14577	1691
896	14588	1675
897	14601	1658
898	14613	1641
899	14626	1625
900	14637	1608
901	14649	1591
902	14663	1575
903	14675	1558
904	14688	1541
905	14703	1525
906	14716	1508
907	14730	1492
908	14744	1476
909	14755	1459
910	14773	1443
911	14788	1426
912	14806	1410
913	14819	1394
914	14833	1377
915	14844	1361
916	14858	1344
917	14874	1328
918	14887	1312
919	14902	1295
920	14916	1279
921	14928	1262
922	14939	1246
923	14952	1229
924	14966	1213
925	14978	1196
926	14989	1180
927	15003	1164
928	15016	1147
929	15035	1131
930	15051	1115
931	15068	1099
932	15081	1083
933	15092	1066
934	15104	1050
935	15117	1033
936	15129	1017
937	15141	1000
938	15152	984
939	15164	967
940	15175	951
941	15188	935
942	15200	918
943	15212	902
944	15223	886
945	15235	869
946	15246	853
947	15265	837
948	15286	821
949	15304	805
950	15317	789
951	15329	772
952	15341	756
953	15353	740
954	15366	724
955	15378	707
956	15388	691
957	15401	675
958	15413	658
959	15424	642
960	15438	626
961	15450	610
962	15461	594
963	15474	577
964	15487	561
965	15498	545
966	15511	529
967	15526	513
968	15544	497
969	15558	481
970	15571	465
971	15583	448
972	15596	432
973	15610	416
974	15621	400
975	15632	384
976	15647	368
977	15658	352
978	15671	336
979	15683	320
980	15696	304
981	15710	287
982	15722	271
983	15735	255
984	15748	239
985	15765	223
986	15782	207
987	15798	191
988	15813	175
989	15826	159
990	15841	143
991	15852	127
992	15865	111
993	15877	95
994	15887	79
995	15899	63
996	15911	47
997	15923	31
998	15934	15
999	15947	0
