iter	Passed	Remaining
725	6214	2345
726	6223	2337
727	6231	2328
728	6239	2319
729	6248	2310
730	6256	2302
731	6264	2293
732	6273	2285
733	6281	2276
734	6289	2267
735	6297	2259
736	6306	2250
737	6314	2241
738	6323	2233
739	6332	2225
740	6342	2216
741	6351	2208
742	6359	2199
743	6368	2191
744	6376	2182
745	6385	2174
746	6393	2165
747	6402	2157
748	6410	2148
749	6419	2139
750	6428	2131
751	6436	2122
752	6445	2114
753	6453	2105
754	6461	2096
755	6469	2088
756	6478	2079
757	6486	2070
758	6495	2062
759	6503	2053
760	6512	2045
761	6521	2036
762	6529	2028
763	6538	2019
764	6546	2011
765	6555	2002
766	6564	1994
767	6572	1985
768	6581	1977
769	6590	1968
770	6599	1960
771	6608	1951
772	6617	1943
773	6626	1934
774	6635	1926
775	6643	1917
776	6651	1909
777	6660	1900
778	6668	1891
779	6676	1883
780	6684	1874
781	6693	1865
782	6701	1857
783	6710	1848
784	6718	1840
785	6727	1831
786	6735	1822
787	6743	1814
788	6752	1805
789	6761	1797
790	6769	1788
791	6778	1780
792	6786	1771
793	6795	1763
794	6803	1754
795	6812	1745
796	6820	1737
797	6830	1728
798	6838	1720
799	6847	1711
800	6856	1703
801	6865	1694
802	6873	1686
803	6882	1677
804	6891	1669
805	6899	1660
806	6907	1652
807	6915	1643
808	6924	1634
809	6932	1626
810	6940	1617
811	6948	1608
812	6957	1600
813	6965	1591
814	6973	1582
815	6982	1574
816	6990	1565
817	6998	1557
818	7006	1548
819	7015	1539
820	7023	1531
821	7031	1522
822	7040	1514
823	7048	1505
824	7056	1496
825	7065	1488
826	7074	1479
827	7083	1471
828	7092	1462
829	7101	1454
830	7110	1445
831	7119	1437
832	7128	1429
833	7136	1420
834	7145	1411
835	7153	1403
836	7161	1394
837	7169	1386
838	7178	1377
839	7186	1368
840	7195	1360
841	7203	1351
842	7211	1343
843	7220	1334
844	7228	1325
845	7236	1317
846	7246	1308
847	7254	1300
848	7263	1291
849	7272	1283
850	7280	1274
851	7289	1266
852	7297	1257
853	7305	1248
854	7313	1240
855	7321	1231
856	7330	1223
857	7339	1214
858	7347	1206
859	7355	1197
860	7364	1188
861	7372	1180
862	7380	1171
863	7390	1163
864	7398	1154
865	7406	1146
866	7415	1137
867	7423	1128
868	7431	1120
869	7440	1111
870	7449	1103
871	7457	1094
872	7465	1086
873	7473	1077
874	7482	1068
875	7490	1060
876	7498	1051
877	7507	1043
878	7515	1034
879	7523	1025
880	7531	1017
881	7540	1008
882	7549	1000
883	7558	991
884	7566	983
885	7576	974
886	7585	966
887	7594	957
888	7602	949
889	7610	940
890	7619	932
891	7627	923
892	7636	914
893	7644	906
894	7652	897
895	7661	889
896	7670	880
897	7679	872
898	7687	863
899	7695	855
900	7704	846
901	7712	837
902	7721	829
903	7729	820
904	7737	812
905	7746	803
906	7754	795
907	7762	786
908	7770	777
909	7779	769
910	7787	760
911	7797	752
912	7807	744
913	7817	735
914	7826	727
915	7835	718
916	7844	709
917	7852	701
918	7861	692
